Estacion;Fecha;Hora;Carril 1 ligeros ;Carril 1 pesados;Carril 2 ligeros ;Carril 2 pesados;Carril 3 ligeros ;Carril 3 pesados;Carril 4 ligeros ;Carril 4 pesados;Carril 5 ligeros ;Carril 5 pesados;Carril 6 ligeros ;Carril 6 pesados
00001 ; 02/02/2025 ; 07:00 ; 00050 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00022 ; 00001 ; 00021 ; 00001 ; 00000 ; 00000
00001 ; 02/02/2025 ; 08:00 ; 00055 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00056 ; 00004 ; 00038 ; 00002 ; 00000 ; 00000
00001 ; 02/02/2025 ; 09:00 ; 00144 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00059 ; 00003 ; 00048 ; 00001 ; 00000 ; 00000
00001 ; 02/02/2025 ; 10:00 ; 00191 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00104 ; 00007 ; 00072 ; 00002 ; 00000 ; 00000
00001 ; 02/02/2025 ; 11:00 ; 00335 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00158 ; 00006 ; 00092 ; 00003 ; 00000 ; 00000
00001 ; 02/02/2025 ; 12:00 ; 00418 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00215 ; 00009 ; 00129 ; 00002 ; 00000 ; 00000
00001 ; 02/02/2025 ; 13:00 ; 00420 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00230 ; 00008 ; 00116 ; 00003 ; 00000 ; 00000
00001 ; 02/02/2025 ; 14:00 ; 00459 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00317 ; 00004 ; 00154 ; 00001 ; 00000 ; 00000
00001 ; 02/02/2025 ; 15:00 ; 00318 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00227 ; 00009 ; 00085 ; 00002 ; 00000 ; 00000
00001 ; 02/02/2025 ; 16:00 ; 00273 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00204 ; 00007 ; 00089 ; 00003 ; 00000 ; 00000
00001 ; 02/02/2025 ; 17:00 ; 00329 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000 ; 00250 ; 00006 ; 00114 ; 00002 ; 00000 ; 00000
00001 ; 02/02/2025 ; 18:00 ; 00395 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00274 ; 00009 ; 00117 ; 00003 ; 00000 ; 00000
00001 ; 02/02/2025 ; 19:00 ; 00368 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00253 ; 00004 ; 00119 ; 00002 ; 00000 ; 00000
00001 ; 02/02/2025 ; 20:00 ; 00324 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00261 ; 00007 ; 00097 ; 00003 ; 00000 ; 00000
00001 ; 02/02/2025 ; 21:00 ; 00283 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00224 ; 00008 ; 00079 ; 00003 ; 00000 ; 00000
00001 ; 02/02/2025 ; 22:00 ; 00182 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00124 ; 00009 ; 00075 ; 00005 ; 00000 ; 00000
00001 ; 02/02/2025 ; 23:00 ; 00129 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00070 ; 00006 ; 00053 ; 00003 ; 00000 ; 00000
00001 ; 02/02/2025 ; 24:00 ; 00068 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00043 ; 00002 ; 00015 ; 00001 ; 00000 ; 00000
00003 ; 27/01/2025 ; 01:00 ; 00026 ; 00005 ; 00019 ; 00001 ; 00001 ; 00001 ; 00020 ; 00009 ; 00038 ; 00004 ; 00001 ; 00000
00003 ; 27/01/2025 ; 02:00 ; 00013 ; 00003 ; 00010 ; 00002 ; 00001 ; 00000 ; 00012 ; 00018 ; 00013 ; 00001 ; 00002 ; 00000
00003 ; 27/01/2025 ; 03:00 ; 00006 ; 00004 ; 00007 ; 00003 ; 00001 ; 00000 ; 00006 ; 00011 ; 00021 ; 00003 ; 00003 ; 00000
00003 ; 27/01/2025 ; 04:00 ; 00014 ; 00007 ; 00014 ; 00003 ; 00003 ; 00000 ; 00016 ; 00007 ; 00019 ; 00004 ; 00000 ; 00000
00003 ; 27/01/2025 ; 05:00 ; 00042 ; 00010 ; 00057 ; 00001 ; 00008 ; 00000 ; 00026 ; 00014 ; 00018 ; 00003 ; 00000 ; 00000
00003 ; 27/01/2025 ; 06:00 ; 00160 ; 00027 ; 00150 ; 00010 ; 00047 ; 00001 ; 00189 ; 00026 ; 00087 ; 00008 ; 00008 ; 00000
00003 ; 27/01/2025 ; 07:00 ; 00277 ; 00040 ; 00281 ; 00024 ; 00120 ; 00003 ; 00233 ; 00052 ; 00160 ; 00010 ; 00013 ; 00000
00003 ; 27/01/2025 ; 08:00 ; 00622 ; 00082 ; 00493 ; 00022 ; 00354 ; 00002 ; 00388 ; 00075 ; 00386 ; 00026 ; 00065 ; 00001
00003 ; 27/01/2025 ; 09:00 ; 00670 ; 00112 ; 00501 ; 00028 ; 00342 ; 00005 ; 00415 ; 00091 ; 00483 ; 00026 ; 00080 ; 00001
00003 ; 27/01/2025 ; 10:00 ; 00409 ; 00122 ; 00443 ; 00054 ; 00185 ; 00004 ; 00393 ; 00102 ; 00409 ; 00034 ; 00052 ; 00004
00003 ; 27/01/2025 ; 11:00 ; 00373 ; 00121 ; 00365 ; 00041 ; 00138 ; 00006 ; 00420 ; 00110 ; 00411 ; 00031 ; 00066 ; 00000
00003 ; 27/01/2025 ; 12:00 ; 00430 ; 00119 ; 00345 ; 00045 ; 00168 ; 00003 ; 00428 ; 00120 ; 00446 ; 00024 ; 00058 ; 00000
00003 ; 27/01/2025 ; 13:00 ; 00409 ; 00116 ; 00344 ; 00036 ; 00184 ; 00002 ; 00363 ; 00118 ; 00421 ; 00031 ; 00064 ; 00003
00003 ; 27/01/2025 ; 14:00 ; 00430 ; 00069 ; 00423 ; 00029 ; 00139 ; 00001 ; 00539 ; 00094 ; 00625 ; 00026 ; 00121 ; 00003
00003 ; 27/01/2025 ; 15:00 ; 00561 ; 00080 ; 00399 ; 00049 ; 00191 ; 00001 ; 00484 ; 00094 ; 00596 ; 00021 ; 00083 ; 00000
00003 ; 27/01/2025 ; 16:00 ; 00500 ; 00100 ; 00403 ; 00028 ; 00180 ; 00001 ; 00536 ; 00103 ; 00577 ; 00032 ; 00106 ; 00005
00003 ; 27/01/2025 ; 17:00 ; 00517 ; 00095 ; 00355 ; 00035 ; 00207 ; 00006 ; 00575 ; 00116 ; 00587 ; 00025 ; 00090 ; 00006
00003 ; 27/01/2025 ; 18:00 ; 00551 ; 00076 ; 00378 ; 00040 ; 00169 ; 00003 ; 00611 ; 00127 ; 00637 ; 00022 ; 00090 ; 00002
00003 ; 27/01/2025 ; 19:00 ; 00507 ; 00055 ; 00357 ; 00037 ; 00155 ; 00002 ; 00587 ; 00117 ; 00607 ; 00024 ; 00106 ; 00003
00003 ; 27/01/2025 ; 20:00 ; 00352 ; 00035 ; 00266 ; 00014 ; 00093 ; 00002 ; 00427 ; 00054 ; 00480 ; 00012 ; 00053 ; 00001
00003 ; 27/01/2025 ; 21:00 ; 00238 ; 00020 ; 00188 ; 00008 ; 00054 ; 00001 ; 00321 ; 00063 ; 00407 ; 00014 ; 00042 ; 00001
00003 ; 27/01/2025 ; 22:00 ; 00189 ; 00015 ; 00162 ; 00006 ; 00030 ; 00000 ; 00199 ; 00036 ; 00325 ; 00011 ; 00042 ; 00000
00003 ; 27/01/2025 ; 23:00 ; 00136 ; 00011 ; 00107 ; 00008 ; 00019 ; 00000 ; 00127 ; 00020 ; 00224 ; 00011 ; 00022 ; 00000
00003 ; 27/01/2025 ; 24:00 ; 00026 ; 00001 ; 00037 ; 00008 ; 00005 ; 00000 ; 00023 ; 00010 ; 00073 ; 00006 ; 00007 ; 00000
00003 ; 28/01/2025 ; 01:00 ; 00016 ; 00009 ; 00016 ; 00008 ; 00003 ; 00000 ; 00015 ; 00007 ; 00025 ; 00013 ; 00003 ; 00000
00003 ; 28/01/2025 ; 02:00 ; 00006 ; 00003 ; 00010 ; 00017 ; 00001 ; 00001 ; 00012 ; 00018 ; 00020 ; 00009 ; 00002 ; 00000
00003 ; 28/01/2025 ; 03:00 ; 00007 ; 00008 ; 00010 ; 00003 ; 00000 ; 00000 ; 00007 ; 00018 ; 00009 ; 00010 ; 00000 ; 00000
00003 ; 28/01/2025 ; 04:00 ; 00017 ; 00005 ; 00017 ; 00006 ; 00001 ; 00000 ; 00013 ; 00009 ; 00018 ; 00001 ; 00001 ; 00000
00003 ; 28/01/2025 ; 05:00 ; 00049 ; 00011 ; 00056 ; 00011 ; 00006 ; 00000 ; 00026 ; 00021 ; 00016 ; 00003 ; 00000 ; 00000
00003 ; 28/01/2025 ; 06:00 ; 00155 ; 00027 ; 00156 ; 00010 ; 00050 ; 00000 ; 00198 ; 00045 ; 00087 ; 00009 ; 00004 ; 00000
00003 ; 28/01/2025 ; 07:00 ; 00275 ; 00042 ; 00299 ; 00015 ; 00108 ; 00003 ; 00229 ; 00049 ; 00158 ; 00012 ; 00011 ; 00000
00003 ; 28/01/2025 ; 08:00 ; 00630 ; 00074 ; 00535 ; 00034 ; 00334 ; 00002 ; 00410 ; 00095 ; 00351 ; 00033 ; 00054 ; 00001
00003 ; 28/01/2025 ; 09:00 ; 00605 ; 00107 ; 00509 ; 00024 ; 00383 ; 00004 ; 00396 ; 00115 ; 00430 ; 00032 ; 00076 ; 00000
00003 ; 28/01/2025 ; 10:00 ; 00451 ; 00115 ; 00384 ; 00055 ; 00217 ; 00002 ; 00372 ; 00101 ; 00434 ; 00037 ; 00060 ; 00001
00003 ; 28/01/2025 ; 11:00 ; 00362 ; 00113 ; 00331 ; 00055 ; 00150 ; 00001 ; 00352 ; 00133 ; 00354 ; 00033 ; 00051 ; 00002
00003 ; 28/01/2025 ; 12:00 ; 00403 ; 00100 ; 00316 ; 00043 ; 00128 ; 00009 ; 00435 ; 00123 ; 00430 ; 00028 ; 00050 ; 00004
00003 ; 28/01/2025 ; 13:00 ; 00427 ; 00103 ; 00357 ; 00052 ; 00160 ; 00004 ; 00463 ; 00110 ; 00445 ; 00023 ; 00057 ; 00003
00003 ; 28/01/2025 ; 14:00 ; 00456 ; 00079 ; 00379 ; 00037 ; 00157 ; 00000 ; 00502 ; 00108 ; 00555 ; 00027 ; 00084 ; 00006
00003 ; 28/01/2025 ; 15:00 ; 00569 ; 00095 ; 00381 ; 00032 ; 00169 ; 00003 ; 00468 ; 00103 ; 00579 ; 00033 ; 00076 ; 00000
00003 ; 28/01/2025 ; 16:00 ; 00550 ; 00085 ; 00378 ; 00036 ; 00191 ; 00005 ; 00499 ; 00109 ; 00558 ; 00027 ; 00067 ; 00001
00003 ; 28/01/2025 ; 17:00 ; 00461 ; 00095 ; 00386 ; 00040 ; 00184 ; 00005 ; 00515 ; 00119 ; 00586 ; 00042 ; 00078 ; 00003
00003 ; 28/01/2025 ; 18:00 ; 00548 ; 00075 ; 00372 ; 00038 ; 00169 ; 00007 ; 00603 ; 00105 ; 00627 ; 00031 ; 00096 ; 00005
00003 ; 28/01/2025 ; 19:00 ; 00464 ; 00067 ; 00322 ; 00026 ; 00116 ; 00002 ; 00604 ; 00093 ; 00630 ; 00023 ; 00085 ; 00003
00003 ; 28/01/2025 ; 20:00 ; 00336 ; 00046 ; 00258 ; 00018 ; 00120 ; 00002 ; 00420 ; 00072 ; 00533 ; 00025 ; 00084 ; 00005
00003 ; 28/01/2025 ; 21:00 ; 00274 ; 00014 ; 00214 ; 00015 ; 00048 ; 00001 ; 00315 ; 00057 ; 00452 ; 00013 ; 00061 ; 00003
00003 ; 28/01/2025 ; 22:00 ; 00156 ; 00021 ; 00155 ; 00016 ; 00033 ; 00000 ; 00189 ; 00032 ; 00308 ; 00007 ; 00026 ; 00001
00003 ; 28/01/2025 ; 23:00 ; 00126 ; 00007 ; 00085 ; 00011 ; 00014 ; 00001 ; 00132 ; 00026 ; 00221 ; 00014 ; 00020 ; 00001
00003 ; 28/01/2025 ; 24:00 ; 00033 ; 00008 ; 00046 ; 00009 ; 00005 ; 00000 ; 00047 ; 00020 ; 00075 ; 00009 ; 00005 ; 00001
00003 ; 29/01/2025 ; 01:00 ; 00012 ; 00005 ; 00009 ; 00011 ; 00002 ; 00000 ; 00018 ; 00012 ; 00042 ; 00008 ; 00004 ; 00001
00003 ; 29/01/2025 ; 02:00 ; 00010 ; 00002 ; 00010 ; 00005 ; 00003 ; 00000 ; 00011 ; 00022 ; 00019 ; 00006 ; 00009 ; 00003
00003 ; 29/01/2025 ; 03:00 ; 00010 ; 00007 ; 00009 ; 00004 ; 00002 ; 00000 ; 00009 ; 00007 ; 00014 ; 00009 ; 00000 ; 00000
00003 ; 29/01/2025 ; 04:00 ; 00015 ; 00006 ; 00018 ; 00010 ; 00003 ; 00000 ; 00014 ; 00015 ; 00015 ; 00004 ; 00001 ; 00000
00003 ; 29/01/2025 ; 05:00 ; 00049 ; 00008 ; 00052 ; 00005 ; 00007 ; 00000 ; 00023 ; 00021 ; 00024 ; 00008 ; 00000 ; 00000
00003 ; 29/01/2025 ; 06:00 ; 00164 ; 00025 ; 00164 ; 00009 ; 00041 ; 00000 ; 00191 ; 00037 ; 00077 ; 00005 ; 00007 ; 00000
00003 ; 29/01/2025 ; 07:00 ; 00291 ; 00035 ; 00292 ; 00029 ; 00112 ; 00000 ; 00219 ; 00058 ; 00159 ; 00009 ; 00014 ; 00002
00003 ; 29/01/2025 ; 08:00 ; 00595 ; 00076 ; 00522 ; 00025 ; 00310 ; 00002 ; 00405 ; 00099 ; 00363 ; 00027 ; 00051 ; 00001
00003 ; 29/01/2025 ; 09:00 ; 00628 ; 00130 ; 00483 ; 00039 ; 00382 ; 00004 ; 00404 ; 00099 ; 00452 ; 00034 ; 00068 ; 00003
00003 ; 29/01/2025 ; 10:00 ; 00401 ; 00112 ; 00388 ; 00056 ; 00217 ; 00005 ; 00388 ; 00116 ; 00421 ; 00031 ; 00065 ; 00005
00003 ; 29/01/2025 ; 11:00 ; 00378 ; 00110 ; 00344 ; 00058 ; 00146 ; 00003 ; 00356 ; 00116 ; 00395 ; 00028 ; 00056 ; 00004
00003 ; 29/01/2025 ; 12:00 ; 00386 ; 00112 ; 00312 ; 00050 ; 00158 ; 00002 ; 00428 ; 00124 ; 00409 ; 00028 ; 00042 ; 00003
00003 ; 29/01/2025 ; 13:00 ; 00428 ; 00116 ; 00322 ; 00066 ; 00165 ; 00005 ; 00433 ; 00103 ; 00458 ; 00026 ; 00073 ; 00001
00003 ; 29/01/2025 ; 14:00 ; 00487 ; 00094 ; 00384 ; 00029 ; 00167 ; 00007 ; 00557 ; 00073 ; 00580 ; 00039 ; 00105 ; 00001
00003 ; 29/01/2025 ; 15:00 ; 00571 ; 00071 ; 00391 ; 00040 ; 00153 ; 00001 ; 00488 ; 00103 ; 00598 ; 00030 ; 00089 ; 00001
00003 ; 29/01/2025 ; 16:00 ; 00535 ; 00106 ; 00394 ; 00054 ; 00198 ; 00004 ; 00447 ; 00106 ; 00529 ; 00036 ; 00090 ; 00005
00003 ; 29/01/2025 ; 17:00 ; 00494 ; 00108 ; 00374 ; 00033 ; 00199 ; 00006 ; 00571 ; 00117 ; 00596 ; 00026 ; 00114 ; 00005
00003 ; 29/01/2025 ; 18:00 ; 00537 ; 00085 ; 00398 ; 00023 ; 00152 ; 00002 ; 00621 ; 00083 ; 00618 ; 00024 ; 00080 ; 00003
00003 ; 29/01/2025 ; 19:00 ; 00462 ; 00055 ; 00364 ; 00026 ; 00140 ; 00000 ; 00617 ; 00087 ; 00604 ; 00023 ; 00078 ; 00002
00003 ; 29/01/2025 ; 20:00 ; 00375 ; 00032 ; 00271 ; 00018 ; 00072 ; 00001 ; 00444 ; 00052 ; 00550 ; 00016 ; 00079 ; 00003
00003 ; 29/01/2025 ; 21:00 ; 00255 ; 00023 ; 00205 ; 00014 ; 00036 ; 00004 ; 00324 ; 00040 ; 00458 ; 00017 ; 00057 ; 00002
00003 ; 29/01/2025 ; 22:00 ; 00178 ; 00022 ; 00172 ; 00021 ; 00042 ; 00001 ; 00198 ; 00035 ; 00309 ; 00006 ; 00042 ; 00000
00003 ; 29/01/2025 ; 23:00 ; 00125 ; 00010 ; 00088 ; 00012 ; 00023 ; 00000 ; 00142 ; 00013 ; 00222 ; 00010 ; 00021 ; 00000
00003 ; 29/01/2025 ; 24:00 ; 00041 ; 00009 ; 00040 ; 00010 ; 00006 ; 00000 ; 00049 ; 00015 ; 00100 ; 00012 ; 00010 ; 00001
00003 ; 30/01/2025 ; 01:00 ; 00013 ; 00013 ; 00022 ; 00013 ; 00007 ; 00000 ; 00017 ; 00013 ; 00049 ; 00006 ; 00002 ; 00000
00003 ; 30/01/2025 ; 02:00 ; 00006 ; 00003 ; 00019 ; 00006 ; 00002 ; 00000 ; 00007 ; 00014 ; 00023 ; 00008 ; 00000 ; 00000
00003 ; 30/01/2025 ; 03:00 ; 00004 ; 00004 ; 00013 ; 00012 ; 00002 ; 00000 ; 00009 ; 00010 ; 00012 ; 00005 ; 00004 ; 00000
00003 ; 30/01/2025 ; 04:00 ; 00013 ; 00018 ; 00023 ; 00006 ; 00002 ; 00002 ; 00009 ; 00012 ; 00014 ; 00004 ; 00001 ; 00000
00003 ; 30/01/2025 ; 05:00 ; 00050 ; 00009 ; 00056 ; 00005 ; 00010 ; 00000 ; 00022 ; 00025 ; 00022 ; 00004 ; 00001 ; 00000
00003 ; 30/01/2025 ; 06:00 ; 00160 ; 00023 ; 00164 ; 00015 ; 00047 ; 00000 ; 00190 ; 00031 ; 00081 ; 00009 ; 00007 ; 00001
00003 ; 30/01/2025 ; 07:00 ; 00295 ; 00037 ; 00301 ; 00018 ; 00136 ; 00003 ; 00241 ; 00051 ; 00157 ; 00009 ; 00015 ; 00000
00003 ; 30/01/2025 ; 08:00 ; 00585 ; 00075 ; 00523 ; 00025 ; 00317 ; 00001 ; 00411 ; 00077 ; 00368 ; 00034 ; 00032 ; 00001
00003 ; 30/01/2025 ; 09:00 ; 00639 ; 00116 ; 00566 ; 00023 ; 00310 ; 00002 ; 00431 ; 00103 ; 00422 ; 00043 ; 00043 ; 00003
00003 ; 30/01/2025 ; 10:00 ; 00397 ; 00106 ; 00393 ; 00061 ; 00213 ; 00003 ; 00362 ; 00112 ; 00408 ; 00037 ; 00035 ; 00001
00003 ; 30/01/2025 ; 11:00 ; 00389 ; 00107 ; 00321 ; 00060 ; 00112 ; 00007 ; 00348 ; 00086 ; 00376 ; 00035 ; 00027 ; 00000
00003 ; 30/01/2025 ; 12:00 ; 00361 ; 00100 ; 00340 ; 00053 ; 00129 ; 00004 ; 00398 ; 00088 ; 00407 ; 00036 ; 00030 ; 00003
00003 ; 30/01/2025 ; 13:00 ; 00404 ; 00112 ; 00338 ; 00054 ; 00130 ; 00002 ; 00425 ; 00091 ; 00438 ; 00033 ; 00055 ; 00004
00003 ; 30/01/2025 ; 14:00 ; 00437 ; 00077 ; 00368 ; 00042 ; 00145 ; 00002 ; 00508 ; 00082 ; 00590 ; 00025 ; 00086 ; 00002
00003 ; 30/01/2025 ; 15:00 ; 00563 ; 00082 ; 00356 ; 00050 ; 00174 ; 00001 ; 00463 ; 00088 ; 00580 ; 00024 ; 00070 ; 00004
00003 ; 30/01/2025 ; 16:00 ; 00494 ; 00081 ; 00340 ; 00057 ; 00155 ; 00004 ; 00496 ; 00089 ; 00587 ; 00043 ; 00070 ; 00001
00003 ; 30/01/2025 ; 17:00 ; 00451 ; 00089 ; 00369 ; 00046 ; 00144 ; 00004 ; 00517 ; 00070 ; 00574 ; 00029 ; 00065 ; 00001
00003 ; 30/01/2025 ; 18:00 ; 00452 ; 00077 ; 00344 ; 00051 ; 00136 ; 00005 ; 00589 ; 00084 ; 00590 ; 00030 ; 00079 ; 00002
00003 ; 30/01/2025 ; 19:00 ; 00436 ; 00057 ; 00312 ; 00032 ; 00122 ; 00001 ; 00543 ; 00063 ; 00579 ; 00011 ; 00074 ; 00002
00003 ; 30/01/2025 ; 20:00 ; 00317 ; 00044 ; 00265 ; 00023 ; 00080 ; 00001 ; 00414 ; 00054 ; 00498 ; 00015 ; 00047 ; 00000
00003 ; 30/01/2025 ; 21:00 ; 00246 ; 00029 ; 00202 ; 00017 ; 00061 ; 00000 ; 00272 ; 00045 ; 00395 ; 00013 ; 00048 ; 00000
00003 ; 30/01/2025 ; 22:00 ; 00171 ; 00016 ; 00153 ; 00009 ; 00046 ; 00000 ; 00189 ; 00023 ; 00298 ; 00004 ; 00017 ; 00000
00003 ; 30/01/2025 ; 23:00 ; 00118 ; 00015 ; 00093 ; 00010 ; 00027 ; 00000 ; 00138 ; 00019 ; 00230 ; 00002 ; 00015 ; 00001
00003 ; 30/01/2025 ; 24:00 ; 00037 ; 00005 ; 00052 ; 00012 ; 00010 ; 00000 ; 00090 ; 00011 ; 00164 ; 00005 ; 00021 ; 00000
00003 ; 31/01/2025 ; 01:00 ; 00010 ; 00006 ; 00026 ; 00008 ; 00003 ; 00000 ; 00032 ; 00012 ; 00056 ; 00008 ; 00005 ; 00000
00003 ; 31/01/2025 ; 02:00 ; 00009 ; 00008 ; 00012 ; 00006 ; 00000 ; 00000 ; 00015 ; 00007 ; 00028 ; 00001 ; 00001 ; 00000
00003 ; 31/01/2025 ; 03:00 ; 00007 ; 00005 ; 00011 ; 00003 ; 00001 ; 00000 ; 00012 ; 00002 ; 00019 ; 00007 ; 00001 ; 00000
00003 ; 31/01/2025 ; 04:00 ; 00011 ; 00010 ; 00020 ; 00008 ; 00002 ; 00000 ; 00012 ; 00012 ; 00022 ; 00005 ; 00001 ; 00000
00003 ; 31/01/2025 ; 05:00 ; 00044 ; 00020 ; 00065 ; 00008 ; 00008 ; 00000 ; 00026 ; 00018 ; 00020 ; 00000 ; 00002 ; 00000
00003 ; 31/01/2025 ; 06:00 ; 00178 ; 00025 ; 00141 ; 00013 ; 00050 ; 00001 ; 00199 ; 00025 ; 00079 ; 00006 ; 00007 ; 00000
00003 ; 31/01/2025 ; 07:00 ; 00299 ; 00039 ; 00268 ; 00027 ; 00140 ; 00003 ; 00222 ; 00054 ; 00167 ; 00009 ; 00017 ; 00000
00003 ; 31/01/2025 ; 08:00 ; 00575 ; 00084 ; 00489 ; 00018 ; 00324 ; 00001 ; 00357 ; 00085 ; 00335 ; 00033 ; 00066 ; 00001
00003 ; 31/01/2025 ; 09:00 ; 00604 ; 00134 ; 00511 ; 00032 ; 00365 ; 00004 ; 00428 ; 00086 ; 00433 ; 00039 ; 00071 ; 00004
00003 ; 31/01/2025 ; 10:00 ; 00436 ; 00101 ; 00446 ; 00052 ; 00186 ; 00002 ; 00383 ; 00092 ; 00404 ; 00036 ; 00070 ; 00005
00003 ; 31/01/2025 ; 11:00 ; 00460 ; 00105 ; 00379 ; 00063 ; 00163 ; 00005 ; 00421 ; 00119 ; 00397 ; 00030 ; 00059 ; 00003
00003 ; 31/01/2025 ; 12:00 ; 00437 ; 00100 ; 00344 ; 00046 ; 00171 ; 00003 ; 00451 ; 00118 ; 00428 ; 00043 ; 00078 ; 00002
00003 ; 31/01/2025 ; 13:00 ; 00467 ; 00127 ; 00361 ; 00050 ; 00175 ; 00005 ; 00478 ; 00135 ; 00490 ; 00035 ; 00096 ; 00005
00003 ; 31/01/2025 ; 14:00 ; 00586 ; 00097 ; 00433 ; 00035 ; 00180 ; 00002 ; 00584 ; 00121 ; 00649 ; 00027 ; 00127 ; 00005
00003 ; 31/01/2025 ; 15:00 ; 00589 ; 00090 ; 00427 ; 00044 ; 00214 ; 00004 ; 00561 ; 00123 ; 00677 ; 00029 ; 00129 ; 00004
00003 ; 31/01/2025 ; 16:00 ; 00571 ; 00104 ; 00375 ; 00041 ; 00162 ; 00002 ; 00579 ; 00119 ; 00667 ; 00022 ; 00126 ; 00003
00003 ; 31/01/2025 ; 17:00 ; 00526 ; 00111 ; 00412 ; 00042 ; 00209 ; 00004 ; 00566 ; 00114 ; 00617 ; 00031 ; 00111 ; 00002
00003 ; 31/01/2025 ; 18:00 ; 00502 ; 00078 ; 00420 ; 00028 ; 00190 ; 00003 ; 00537 ; 00092 ; 00637 ; 00028 ; 00089 ; 00004
00003 ; 31/01/2025 ; 19:00 ; 00497 ; 00060 ; 00437 ; 00024 ; 00172 ; 00003 ; 00577 ; 00069 ; 00567 ; 00017 ; 00089 ; 00003
00003 ; 31/01/2025 ; 20:00 ; 00452 ; 00044 ; 00365 ; 00017 ; 00148 ; 00001 ; 00472 ; 00061 ; 00596 ; 00019 ; 00093 ; 00002
00003 ; 31/01/2025 ; 21:00 ; 00361 ; 00020 ; 00281 ; 00013 ; 00090 ; 00001 ; 00365 ; 00046 ; 00537 ; 00014 ; 00080 ; 00001
00003 ; 31/01/2025 ; 22:00 ; 00189 ; 00019 ; 00192 ; 00008 ; 00050 ; 00000 ; 00263 ; 00045 ; 00392 ; 00007 ; 00048 ; 00001
00003 ; 31/01/2025 ; 23:00 ; 00155 ; 00010 ; 00150 ; 00010 ; 00040 ; 00000 ; 00197 ; 00020 ; 00296 ; 00009 ; 00038 ; 00000
00003 ; 31/01/2025 ; 24:00 ; 00102 ; 00011 ; 00128 ; 00006 ; 00031 ; 00000 ; 00116 ; 00021 ; 00182 ; 00006 ; 00013 ; 00000
00003 ; 01/02/2025 ; 01:00 ; 00050 ; 00005 ; 00064 ; 00003 ; 00008 ; 00000 ; 00063 ; 00016 ; 00102 ; 00005 ; 00007 ; 00000
00003 ; 01/02/2025 ; 02:00 ; 00031 ; 00008 ; 00035 ; 00004 ; 00003 ; 00000 ; 00025 ; 00010 ; 00059 ; 00004 ; 00000 ; 00000
00003 ; 01/02/2025 ; 03:00 ; 00023 ; 00009 ; 00027 ; 00004 ; 00002 ; 00000 ; 00015 ; 00015 ; 00025 ; 00003 ; 00001 ; 00000
00003 ; 01/02/2025 ; 04:00 ; 00022 ; 00011 ; 00020 ; 00004 ; 00001 ; 00000 ; 00011 ; 00019 ; 00019 ; 00004 ; 00002 ; 00000
00003 ; 01/02/2025 ; 05:00 ; 00036 ; 00011 ; 00036 ; 00007 ; 00005 ; 00000 ; 00029 ; 00020 ; 00027 ; 00004 ; 00000 ; 00000
00003 ; 01/02/2025 ; 06:00 ; 00069 ; 00010 ; 00065 ; 00007 ; 00016 ; 00000 ; 00051 ; 00026 ; 00047 ; 00004 ; 00002 ; 00000
00003 ; 01/02/2025 ; 07:00 ; 00093 ; 00024 ; 00104 ; 00008 ; 00026 ; 00000 ; 00065 ; 00035 ; 00107 ; 00011 ; 00007 ; 00000
00003 ; 01/02/2025 ; 08:00 ; 00114 ; 00029 ; 00127 ; 00015 ; 00043 ; 00000 ; 00074 ; 00043 ; 00118 ; 00010 ; 00007 ; 00000
00003 ; 01/02/2025 ; 09:00 ; 00164 ; 00043 ; 00223 ; 00014 ; 00055 ; 00000 ; 00107 ; 00045 ; 00219 ; 00015 ; 00015 ; 00000
00003 ; 01/02/2025 ; 10:00 ; 00288 ; 00057 ; 00302 ; 00016 ; 00105 ; 00001 ; 00187 ; 00051 ; 00257 ; 00019 ; 00031 ; 00000
00003 ; 01/02/2025 ; 11:00 ; 00353 ; 00035 ; 00389 ; 00013 ; 00101 ; 00000 ; 00315 ; 00069 ; 00365 ; 00018 ; 00046 ; 00002
00003 ; 01/02/2025 ; 12:00 ; 00467 ; 00042 ; 00421 ; 00021 ; 00159 ; 00003 ; 00424 ; 00069 ; 00496 ; 00021 ; 00074 ; 00003
